stop_name,stop_lat,stop_lon
Meridian Ave N & N 193rd St,47.7694397,-122.33506
Meridian Ave N & N 198th St,47.7724457,-122.335114
N 200th St & Burke Ave N,47.7742462,-122.3367
Meridian Ave N & N 145th St,47.7338181,-122.334381
14th Ave S & S Washington St,47.6005745,-122.31424
Meridian Ave N & N 143rd St,47.7321053,-122.334366
14th Ave S & S Washington St,47.6005936,-122.314041
Meridian Ave N & Roosevelt Way N,47.7288094,-122.33432
Meridian Ave N & N 135th St,47.7267113,-122.334297
Meridian Ave N & N 133rd St,47.7251244,-122.334297
Meridian Ave N & N 130th St,47.72295,-122.334282
N 128th St & Meridian Ave N,47.722084,-122.334572
Densmore Ave N & N 128th St,47.7215919,-122.337669
Densmore Ave N & N 125th St,47.7192917,-122.33857
3rd Ave & Vine St,47.6168709,-122.348297
Densmore Ave N & N 122nd St,47.7171326,-122.33741
N 122nd St & Meridian Ave N,47.7170563,-122.334503
Northwest Hospital,47.7137489,-122.336441
Meridian Ave N & N 120th St,47.7159996,-122.334213
Meridian Ave N & N 115th St,47.7119713,-122.33416
Meridian Ave N & N Northgate Way,47.70821,-122.334091
Meridian Ave N & N 105th St,47.7051201,-122.334038
College Way N & N 103rd St,47.7030525,-122.334106
1st Ave & Marion St,47.6043205,-122.335785
College Way N & N 97th St,47.6993408,-122.335297
N 92nd St & Corliss Ave N,47.6958542,-122.330673
1st Ave NE & NE 95th St,47.6979218,-122.328354
Wallingford Ave N & N 90th St,47.6942482,-122.336594
Wallingford Ave N & N 82nd St,47.68853,-122.33651
Wallingford Ave N & N 80th St,47.6870613,-122.336464
N 80th St & Corliss Ave N,47.6868134,-122.330688
1st Ave NE & N 80th St,47.6865997,-122.328438
1st Ave NE & N 77th St,47.6848602,-122.328407
Woodlawn Ave NE & Latona Ave NE,47.6820335,-122.326538
Woodlawn Ave NE & NE 71st St,47.6795769,-122.32473
Woodlawn Ave NE & 5th Ave NE,47.6781807,-122.325783
Woodlawn Ave NE & 1st Ave NE,47.677597,-122.328697
Woodlawn Ave N & N 63rd St,47.6745758,-122.333145
Kirkwood Pl N & N 59th St,47.6715622,-122.333534
N 56th St & Keystone Pl N,47.6687508,-122.332832
Meridian Ave N & N 54th St,47.6677094,-122.333801
Meridian Ave N & N 50th St,47.6648293,-122.333832
Meridian Ave N & N 46th St,47.6619415,-122.333847
N 45th St & Wallingford Ave N,47.6614609,-122.335556
N 40th St & Ashworth Ave N,47.655735,-122.340248
N 40th St & Ashworth Ave N,47.6555977,-122.339661
N 45th St & Wallingford Ave N,47.6613159,-122.335632
Meridian Ave N & N 45th St,47.6616631,-122.333626
Meridian Ave N & N 49th St,47.6643524,-122.333626
Meridian Ave N & N 53rd St,47.6673775,-122.333595
N 56th St & Keystone Pl N,47.6686668,-122.332603
Kirkwood Pl N & N 59th St,47.6715508,-122.333298
Woodlawn Ave N & N 63rd St,47.6743546,-122.33316
Woodlawn Ave NE & Sunnyside Ave N,47.677475,-122.329132
Woodlawn Ave NE & 5th Ave NE,47.6783981,-122.325188
Woodlawn Ave NE & NE 71st St,47.6800308,-122.324486
Woodlawn Ave NE & Latona Ave NE,47.6824112,-122.326836
1st Ave NE & NE 77th St,47.6852646,-122.328217
1st Ave NE & NE 80th St,47.6866341,-122.328232
N 80th St & Corliss Ave N,47.6869392,-122.330269
Wallingford Ave N & N 80th St,47.6873322,-122.336273
Wallingford Ave N & N 82nd St,47.6889,-122.336319
Wallingford Ave N & N 90th St,47.6943626,-122.336388
North Seattle College,47.6978226,-122.332741
College Way N,47.6976929,-122.332558
1st Ave NE & N 92nd St,47.6960487,-122.328545
N 92nd St & Corliss Ave N,47.6959953,-122.330513
College Way N & N 97th St,47.6992683,-122.334908
College Way N & N 103rd St,47.7032013,-122.333794
Meridian Ave N & N 105th St,47.7050056,-122.333832
N Northgate Way & Meridian Ave N,47.7085342,-122.33461
Meridian Ave N & N Northgate Way,47.7090034,-122.3339
Meridian Ave N & N 115th St,47.7124557,-122.333954
Meridian Ave N & N 120th St,47.7161446,-122.334023
N 122nd St & Meridian Ave N,47.7171936,-122.33445
N 122nd St & Burke Ave N,47.7171898,-122.336456
Densmore Ave N & N 125th St,47.7194862,-122.338478
Densmore Ave N & N 128th St,47.7218781,-122.337318
N 128th St & Meridian Ave N,47.7219467,-122.334526
Meridian Ave N & N 130th St,47.723156,-122.334091
Meridian Ave N & N 133rd St,47.7252731,-122.334091
Meridian Ave N & N 135th St,47.727169,-122.334106
Meridian Ave N & Roosevelt Way N,47.72892,-122.334122
Meridian Ave N & N 140th St,47.730442,-122.334129
View Ave NW & Loyal Ave NW,47.6953278,-122.401215
Loyal Ave NW & Golden Gardens Dr NW,47.6939125,-122.399467
Golden Gardens Dr NW & NW 87th St,47.6923637,-122.398811
32nd Ave NW & NW 85th St,47.6901321,-122.398407
32nd Ave NW & NW 80th St,47.6880112,-122.398407
32nd Ave NW & NW 80th St,47.6863632,-122.398407
32nd Ave NW & NW 77th St,47.6849747,-122.398415
32nd Ave NW & NW 75th St,47.683136,-122.398407
32nd Ave NW & NW 73rd St,47.6816788,-122.398499
32nd Ave NW & NW 72nd St,47.6807098,-122.398499
32nd Ave NW & NW 70th St,47.679245,-122.398483
32nd Ave NW & NW 67th St,47.6770477,-122.398476
32nd Ave NW & NW 64th St,47.6744804,-122.398483
32nd Ave NW & NW 61st St,47.6727791,-122.398476
32nd Ave NW & NW 59th St,47.67136,-122.39843
NW Market St & 32nd Ave NW,47.6685524,-122.397911
32nd Ave NW & NW 56th St,47.6696053,-122.39843
32nd Ave NW & NW Market St,47.6680489,-122.398415
NW 54th St & 30th Ave NW,47.6676674,-122.396339
NW Market St & 28th Ave NW,47.6685905,-122.392502
NW Market St & Ballard Ave NW,47.6686134,-122.385468
Leary Ave NW & NW Vernon Pl,47.6673164,-122.383018
Leary Ave NW & NW Ione Pl,47.6653671,-122.380714
NW Leary Way & 15th Ave NW,47.6635933,-122.375587
W Nickerson St & W Emerson St,47.6541901,-122.375465
W Nickerson St & 12th Ave W,47.6549759,-122.372124
W Nickerson St & Jesse Ave W,47.6537819,-122.370102
W Nickerson St & 8th Ave W,47.6521187,-122.36689
W Nickerson St & 6th Ave W,47.6515121,-122.364243
W Nickerson St & 3rd Ave W,47.6506805,-122.36055
W Nickerson St & Queen Anne Ave N,47.6497955,-122.357903
Nickerson St & Warren Ave N,47.6482697,-122.354568
Nickerson St & Florentia St,47.6471024,-122.352066
Dexter Ave N & 4th Ave N,47.6454163,-122.349243
Dexter Ave N & Wheeler St,47.6435127,-122.345863
Dexter Ave N & 6th Ave N,47.640152,-122.344444
Dexter Ave N & Crockett St,47.6373711,-122.343323
Dexter Ave N & Howe St,47.6357231,-122.3424
Dexter Ave N & Galer St,47.631958,-122.342384
Dexter Ave N & Aloha St,47.6272392,-122.342422
Dexter Ave N & Mercer St,47.6251564,-122.342453
Dexter Ave N & Harrison St,47.6218643,-122.342476
Dexter Ave & Denny Way,47.6183014,-122.342506
Bell St & 7th Ave,47.6171646,-122.341743
Dexter Ave N & Mercer St,47.6253242,-122.342247
Dexter Ave N & Aloha St,47.6274071,-122.342232
Seneca St & 3rd Ave,47.6068878,-122.335526
Dexter Ave N & Galer St,47.6324654,-122.342178
Dexter Ave N & Newton St,47.6361084,-122.342369
Dexter Ave N & Crockett St,47.6380959,-122.343529
Dexter Ave N & Wheeler St,47.6412125,-122.344543
Dexter Ave N & 4th Ave N,47.643898,-122.345978
Dexter Ave N & 4th Ave N,47.645462,-122.349037
Nickerson St & 3rd Ave N,47.6470947,-122.351685
Nickerson St & Warren Ave N,47.6484299,-122.354568
Nickerson St & Cremona St,47.6496811,-122.3573
W Nickerson St & 3rd Ave W,47.6509857,-122.361244
W Nickerson St & 6th Ave W,47.6517906,-122.364815
W Nickerson St & 8th Ave W,47.6523781,-122.367371
W Nickerson St & Jesse Ave W,47.6539688,-122.370102
W Nickerson St & 11th Ave W,47.6549034,-122.371696
Fauntleroy Ferry Trm & Fauntleroy Ave SW,47.5232506,-122.396317
Fauntleroy Ferry Trm & Fauntleroy Way SW,47.5231171,-122.395508
W Nickerson St & W Emerson St,47.6544189,-122.37574
NW Leary Way & 15th Ave NW,47.6637306,-122.37709
Leary Ave NW & NW Ione Pl,47.6655273,-122.380646
Leary Ave NW & NW Vernon Pl,47.6672096,-122.382629
NW Market St & Ballard Ave NW,47.6687469,-122.386368
NW Market St & 28th Ave NW,47.6687241,-122.392639
NW 54th St & NW Market St,47.6683807,-122.395302
NW 54th St & 32nd Ave NW,47.6677322,-122.396927
NW Market St & 30th Ave NW,47.6687088,-122.396057
32nd Ave NW & NW Market St,47.6685524,-122.398216
32nd Ave NW & NW 56th St,47.6697845,-122.398224
32nd Ave NW & NW 58th St,47.6711693,-122.398224
32nd Ave NW & NW 60th St,47.6724052,-122.398254
32nd Ave NW & NW 62nd St,47.6738815,-122.398277
32nd Ave NW & NW 64th St,47.6753845,-122.398277
32nd Ave NW & NW 66th St,47.6767731,-122.39827
32nd Ave NW & NW 69th St,47.6786652,-122.398277
32nd Ave NW & NW 71st St,47.680439,-122.398293
Vashon Passenger Ferry & Pier 50,47.6010742,-122.338943
32nd Ave NW & NW 73rd St,47.6818581,-122.398293
Vashon Passenger Ferry & Pier 50,47.6012154,-122.338966
32nd Ave NW & NW 75th St,47.683239,-122.398201
Marion St & 1st Ave,47.6041451,-122.335022
32nd Ave NW & NW 77th St,47.6850891,-122.398216
32nd Ave NW & NW 80th St,47.6869888,-122.398201
32nd Ave NW & Loyal Way NW,47.6885948,-122.398201
32nd Ave NW & NW 85th St,47.6900215,-122.398201
Golden Gardens Dr NW & NW 87th St,47.6925926,-122.39872
Golden Gardens Dr NW & Loyal Ave NW,47.6938095,-122.399323
View Ave NW & Golden Gardens Dr NW,47.6942863,-122.400757
Fauntleroy Way SW & SW Morgan St,47.5449982,-122.386086
1st Ave & University St,47.6071892,-122.338409
Fauntleroy Way SW & SW Juneau St,47.5504341,-122.381996
Fauntleroy Way SW & SW Dawson St,47.5559349,-122.381409
Fauntleroy Way SW & SW Alaska St,47.5604973,-122.381371
Fauntleroy Way SW & SW Alaska St,47.5605621,-122.381577
Fauntleroy Way SW & SW Dawson St,47.5554428,-122.381645
Water Taxi Route & Water Taxi Route,47.601181,-122.339012
Fauntleroy Way SW & SW Juneau St,47.550106,-122.382751
Fauntleroy Way SW & 42nd Ave SW,47.5451508,-122.386017
Water Taxi Route & Water Taxi Route,47.6010551,-122.338913
24th Ave NW & NW 87th St,47.6923828,-122.387474
24th Ave NW & NW 90th St,47.6947594,-122.387474
24th Ave NW & NW 95th St,47.6983147,-122.387459
24th Ave NW & NW 96th St,47.699028,-122.387459
NW Neptune Pl & 24th Ave NW,47.7006454,-122.387749
Triton Dr NW & NW Esplanade St,47.7013168,-122.390579
Triton Dr NW & 27th Ave NW,47.7000542,-122.392532
Triton Dr NW & NW Golden Dr,47.6983337,-122.393677
28th Ave NW & NW 93rd St,47.6965752,-122.393005
28th Ave NW & NW 90th St,47.6943016,-122.393021
28th Ave NW & NW 87th St,47.6920815,-122.393051
Lenora St & 4th Ave,47.6139717,-122.341293
28th Ave NW & NW 85th St,47.6906395,-122.393089
NW 85th St & Earl Ave NW,47.6905022,-122.391617
24th Ave NW & NW 85th St,47.6903267,-122.387711
24th Ave NW & NW 83rd St,47.6888237,-122.387711
24th Ave NW & NW 80th St,47.6866074,-122.387695
24th Ave NW & NW 77th St,47.6847267,-122.38768
24th Ave NW & NW 75th St,47.682991,-122.387665
24th Ave NW & NW 70th St,47.679203,-122.387642
24th Ave NW & NW 65th St,47.6755562,-122.387695
24th Ave NW & NW 61st St,47.6729012,-122.387695
24th Ave NW & NW 57th St,47.6699638,-122.387695
Elliott Ave W & W Roy St,47.6264267,-122.368256
Elliott Ave W & W Mercer St,47.6245308,-122.365662
Elliott Ave W & W Harrison St,47.6223145,-122.363037
Western Ave W & Elliott Ave W,47.619957,-122.359802
Denny Way & Queen Anne Ave N,47.618679,-122.356606
Western Ave W & Elliott Ave W,47.6199646,-122.359512
Elliott Ave W & 4th Ave W,47.6215324,-122.361847
Elliott Ave W & 6th Ave W,47.6233521,-122.364006
Elliott Ave W & W Mercer St,47.6254387,-122.366615
Elliott Ave W & W Mercer Pl,47.6264076,-122.367958
24th Ave NW & NW 57th St,47.6702995,-122.387489
24th Ave NW & NW 61st St,47.6733627,-122.387489
24th Ave NW & NW 65th St,47.6761398,-122.387436
24th Ave NW & NW 70th St,47.6797333,-122.387451
24th Ave NW & NW 75th St,47.6833725,-122.387459
24th Ave NW & NW 77th St,47.6851501,-122.387489
24th Ave NW & NW 80th St,47.6870079,-122.387489
24th Ave NW & NW 83rd St,47.6886139,-122.387505
24th Ave NW & NW 85th St,47.6909218,-122.387489
SW Brace Point Dr & SW Wildwood Pl,47.5204773,-122.389336
SW Wildwood Pl & 45th Ave SW,47.5209999,-122.390617
Fauntleroy Way SW & SW Barton St,47.5231781,-122.392899
Fauntleroy Way SW & SW Rose St,47.529995,-122.392609
Fauntleroy Way SW & SW Webster St,47.5359726,-122.39238
Fauntleroy Way SW & SW Myrtle St,47.5398674,-122.390511
California Ave SW & Fauntleroy Way SW,47.545311,-122.387108
California Ave SW & SW Raymond St,47.5487518,-122.387039
California Ave SW & SW Findlay St,47.5523682,-122.386932
California Ave SW & SW Dawson St,47.5559464,-122.386833
SW Edmunds St & 44th Ave SW,47.5594063,-122.388023
SW Alaska St & California Ave SW - Bay 1,47.5610542,-122.386871
SW Alaska St & 42nd Ave SW,47.5610123,-122.384987
SW Avalon Way & SW Bradford St,47.5688667,-122.37085
Fauntleroy Way SW & SW Oregon St,47.5629425,-122.379059
SW Avalon Way & SW Genesee St,47.5649452,-122.372284
SW Genesee St & 30th Ave SW,47.5646477,-122.370377
SW Avalon Way & SW Yancy St,47.5678825,-122.370674
SW Avalon Way & SW Charlestown St,47.5700951,-122.370605
SW Genesee St & 30th Ave SW,47.5647812,-122.370522
SW Avalon Way & SW Genesee St,47.5647736,-122.372612
1st Ave & Lenora St,47.6116295,-122.343719
1st Ave & Pike St,47.6094704,-122.340485
Fauntleroy Way SW & SW Oregon St,47.5627327,-122.379608
SW Alaska St & 42nd Ave SW,47.5611534,-122.385315
SW Alaska St & California Ave SW - Bay 3,47.561203,-122.387077
California Ave SW & Erskine Way SW,47.5588989,-122.38694
California Ave SW & SW Dawson St,47.5555115,-122.387039
California Ave SW & SW Findlay St,47.5518646,-122.387146
10th Ave W & W Fulton St,47.6453514,-122.370277
California Ave SW & SW Raymond St,47.5482559,-122.38726
Fauntleroy Way SW & California Ave SW,47.5448647,-122.38768
Fauntleroy Way SW & SW Myrtle St,47.5392952,-122.390984
Fauntleroy Way SW & SW Webster St,47.5356293,-122.392723
10th Ave W & W Bothwell St,47.643486,-122.370308
Fauntleroy Way SW & SW Rose St,47.5295639,-122.39283
Fauntleroy Way SW & SW Barton St,47.5230064,-122.393074
SW Wildwood Pl & 46th Ave SW,47.5209351,-122.390892
10th Ave W & W Halladay St,47.6417923,-122.370171
10th Ave W & W Mcgraw St,47.6394577,-122.370415
W Emerson St & Magnolia Blvd W,47.6541672,-122.411751
West Viewmont Way W & W Ruffner St,47.6519165,-122.410538
West Viewmont Way W & W Bertona St,47.6502647,-122.40966
West Viewmont Way W & W Dravus St,47.6484299,-122.409676
West Viewmont Way W & W Barrett St,47.6468773,-122.409676
West Viewmont Way W & W Armour St,47.6450462,-122.409729
West Viewmont Way W & W Raye St,47.64328,-122.409752
10th Ave W & W Crockett St,47.6375885,-122.370438
West Viewmont Way W & 42nd Ave W,47.6413994,-122.409782
West Viewmont Way W & W Parkmont Pl,47.6402855,-122.409554
West Viewmont Way W & Montavista Pl W,47.638485,-122.407188
West Viewmont Way W & Constance Dr W,47.6373444,-122.406219
Viewmont Way W & Edgemont Pl W,47.6377068,-122.403732
35th Ave W & W Mcgraw St,47.6394691,-122.402283
W Mcgraw St & 32nd Ave W,47.639492,-122.397896
Condon Way W & W Crockett St,47.6377716,-122.395782
10th Ave W & W Howe St,47.6357689,-122.370453
28th Ave W & W Blaine St,47.6348763,-122.393158
28th Ave W & W Eaton St,47.6331139,-122.393188
W Galer St & Thorndyke Ave W,47.6322517,-122.391434
Magnolia Brdg & Pier 91,47.6334229,-122.38282
2nd Ave & Broad St,47.6172791,-122.351288
10th Ave W & W Blaine St,47.6345634,-122.370468
Denny Way & Broad St,47.6186562,-122.350716
Magnolia Brdg & Pier 91,47.6335487,-122.382896
Thorndyke Ave W & W Hayes St,47.6340103,-122.391762
28th Ave W & W Blaine St,47.6349182,-122.392952
10th Ave W & W Galer St,47.6323738,-122.370506
Condon Way W & W Crockett St,47.6375771,-122.395409
W Mcgraw St & 32nd Ave W,47.6396255,-122.398216
Viewmont Way W & 35th Ave W,47.6390114,-122.402199
Viewmont Way W & Edgemont Pl W,47.6379128,-122.403732
West Viewmont Way W & Constance Dr W,47.6373329,-122.405907
West Viewmont Way W & Montavista Pl W,47.6387177,-122.407257
West Viewmont Way W & W Parkmont Pl,47.640213,-122.409279
West Viewmont Way W & Westmont Way W,47.6423645,-122.409576
Olympic Way W & W Lee St,47.6310806,-122.370155
West Viewmont Way W & W Raye St,47.6434174,-122.409554
West Viewmont Way W & W Armour St,47.6449356,-122.409523
West Viewmont Way W & W Barrett Ln,47.6470833,-122.40947
West Viewmont Way W & W Dravus St,47.648777,-122.40947
West Viewmont Way W & W Bertona St,47.65065,-122.409454
West Viewmont Way W & W Ruffner St,47.6522331,-122.410561
SW Roxbury St & 15th Ave SW - Bay 3,47.5173035,-122.353569
SW Roxbury St & 12th Ave SW,47.5172615,-122.350334
Olympic Way W & 9th Ave W,47.6294975,-122.368652
8th Ave SW & SW 99th St,47.5156784,-122.34539
SW Roxbury St & 8th Ave SW,47.517231,-122.345062
SW Roxbury St & 5th Ave SW,47.51717,-122.341125
Olson Pl SW & 3rd Ave SW,47.5197296,-122.338219
Olson-Myers Way Park And Ride,47.5196114,-122.336197
Olson Pl SW & 3rd Ave SW,47.5196915,-122.338547
SW Roxbury St & 5th Pl SW,47.5173531,-122.341957
Olympic Way W & 7th Ave W,47.6276054,-122.366096
SW Roxbury St & 26th Ave SW,47.5172958,-122.365456
SW Roxbury St & 20th Ave SW,47.5172958,-122.358894
SW Roxbury St & 17th Ave SW,47.5172958,-122.356766
16th Ave SW & SW Roxbury St - Bay 5,47.517849,-122.355057
16th Ave SW & SW Barton St,47.5212784,-122.355019
Olympic Way W & 5th Ave W,47.6266899,-122.36335
Delridge Way SW & SW Cambridge St,47.5194206,-122.356888
Delridge Way SW & SW Barton St,47.5209465,-122.358269
16th Ave SW & SW Henderson St,47.5231438,-122.355003
16th Ave SW & SW Trenton St,47.5249634,-122.35498
16th Ave SW & SW Cloverdale St,47.5267601,-122.35498
16th Ave SW & SW Thistle St,47.5285187,-122.354965
16th Ave SW & SW Elmgrove St,47.5302734,-122.35495
W Olympic Pl & 3rd Ave W,47.6266594,-122.360306
16th Ave SW & SW Kenyon St,47.5321198,-122.35495
16th Ave SW & SW Holden St,47.5335159,-122.354935
SW Austin St & Dumar Way SW,47.534626,-122.356155
Dumar Way SW & SW Orchard St,47.5377922,-122.35865
SW Orchard St & Delridge Way SW,47.5379906,-122.360687
Delridge Way SW & SW Myrtle St,47.5392494,-122.360825
Delridge Way SW & Croft Pl SW,47.5407982,-122.360725
Delridge Way SW & SW Holly St,47.5429993,-122.361115
W Roy St & 2nd Ave W,47.6256485,-122.358765
Delridge Way SW & SW Graham St,47.5464554,-122.362679
Delridge Way SW & SW Juneau St,47.5499725,-122.362915
Delridge Way SW & SW Brandon St,47.5536385,-122.362862
Delridge Way SW & SW Hudson St,47.5574112,-122.362816
Delridge Way SW & SW Edmunds St,47.5594902,-122.362793
Delridge Way SW & SW Oregon St,47.5631828,-122.363258
Delridge Way SW & SW Genesee St,47.5650063,-122.363213
Delridge Way SW & SW Andover St,47.568264,-122.36319
Airport Way S & Diagonal Ave S,47.5732346,-122.321838
Airport Way S & S Horton St,47.5749893,-122.321304
Airport Way S & S Stevens St,47.5771446,-122.321304
Airport Way S & S Lander St,47.5794106,-122.321304
Airport Way S & S Bayview St,47.5812607,-122.321304
Airport Way S & S College St,47.5834236,-122.321289
Airport Way S & S Hill St,47.5847359,-122.321289
S Holgate St & Airport Way S,47.5862732,-122.3218
6th Ave S & S Atlantic St,47.5908852,-122.325867
Queen Anne Ave N & W Harrison St,47.6218338,-122.356834
6th Ave S & S Royal Brougham Way,47.5920486,-122.326073
Airport Way S & S Royal Brougham Way,47.5921173,-122.323807
Airport Way S & S Holgate St,47.5852432,-122.321495
Airport Way S & S Walker St,47.5837555,-122.321495
Airport Way S & S Stacy St,47.5816765,-122.321495
Airport Way S & S Lander St,47.5795746,-122.321495
Airport Way S & S Stevens St,47.5753746,-122.32151
Airport Way S & Diagonal Ave S,47.5741043,-122.32151
Airport Way S & S Spokane St,47.5718117,-122.322861
Kent Des Moines Park And Ride,47.3918877,-122.287628
Elliot Ave & Broad St,47.6153679,-122.354004
Delridge Way SW & SW Andover St,47.5680199,-122.363396
1st Ave & Lenora St,47.6120987,-122.3442
Queen Anne Ave N & W John St,47.6192131,-122.35685
Delridge Way SW & SW Genesee St,47.5648766,-122.363419
Delridge Way SW & SW Genesee St,47.5644836,-122.363419
Delridge Way SW & SW Alaska St,47.5608978,-122.362984
Delridge Way SW & SW Hudson St,47.5575562,-122.363022
